TIENDA_ID,AÑO,MES,VENTA_TOTAL
42,2024,11,723721.13
981,2024,12,723737.16
358,2023,1,723756.56
271,2024,12,723872.71
361,2024,6,723885.69
685,2023,3,723893.48
796,2023,5,724079.25
887,2023,9,724081
248,2023,1,724093.03
966,2024,12,724110.82
871,2024,7,724136.95
1053,2023,2,724147.65
24,2024,1,724207.61
798,2023,8,724302.1
781,2024,4,724314.03
109,2024,3,724332.05
463,2023,8,724347.65
890,2023,2,724550.22
794,2024,6,724586.33
606,2023,9,724587.62
909,2023,12,724594.11
630,2024,11,724607.65
304,2024,1,724663.36
537,2023,5,724789.38
640,2024,11,724829.61
74,2024,2,724941.6
839,2024,2,724950.07
499,2023,5,725006.53
947,2024,11,725021.11
454,2023,2,725104.61
43,2024,6,725202.5
480,2024,3,725214.89
810,2024,11,725252.11
794,2024,7,725264.87
332,2023,12,725284.01
289,2024,11,725293.82
959,2024,7,725301.86
628,2023,1,725320.5
995,2023,10,725321.67
397,2023,3,725330.67
908,2023,2,725379.05
558,2023,4,725414.45
474,2024,2,725432.62
121,2023,12,725495.43
409,2023,4,725536.18
606,2024,3,725561.29
615,2024,7,725699.27
561,2024,2,725733.04
222,2024,11,725782.97
536,2023,2,725788.79
426,2023,2,725814.87
836,2023,10,725815.41
509,2024,3,725828.25
526,2023,3,725871.86
745,2024,11,726008.16
109,2023,12,726022.62
845,2024,6,726096.59
527,2023,1,726203.63
652,2023,3,726249.28
810,2023,12,726265.52
786,2024,2,726321.19
1037,2023,7,726408.69
39,2024,6,726485.89
995,2024,3,726495.38
550,2024,12,726503.18
673,2024,7,726503.93
893,2024,4,726512.13
47,2023,2,726705.23
485,2023,4,726750.56
903,2023,6,726777.9
495,2023,5,726808.18
259,2023,6,726979.01
593,2023,2,727096.23
666,2024,1,727189.44
620,2023,10,727202.79
675,2024,1,727214.86
480,2024,4,727285.46
347,2023,5,727352.53
17,2023,5,727357
880,2023,7,727398.34
441,2024,1,727405.07
804,2024,11,727446.56
832,2024,5,727463.24
74,2023,11,727590.45
720,2024,3,727687.23
437,2024,12,727698.39
701,2023,5,727750.77
705,2023,10,727751.53
744,2024,6,727786.39
426,2023,12,727932.24
154,2023,4,727932.87
24,2023,8,727998.34
104,2024,5,728046.94
1018,2024,12,728060.11
264,2023,3,728077.06
113,2024,12,728104.54
545,2024,11,728121.52
876,2023,8,728324.32
759,2023,10,728359.72
235,2024,7,728414.56
452,2023,11,728440.37
552,2023,4,728469.48
746,2023,6,728473.95
642,2024,7,728688.63
619,2023,4,728699.28
670,2023,5,728736.97
893,2023,9,728775.39
321,2023,1,728846.94
56,2024,5,729005.72
490,2024,2,729027.63
639,2023,2,729043.8
288,2023,3,729146.49
2,2023,1,729203.78
490,2023,11,729205.4
700,2023,3,729216.32
978,2023,6,729255.9
453,2023,2,729302.12
289,2024,3,729358.57
495,2023,10,729359.57
590,2023,11,729368.17
876,2023,12,729375.41
695,2024,4,729427.12
701,2024,6,729554.43
680,2024,7,729581.39
909,2024,5,729671.23
675,2024,11,729855.22
452,2024,1,729874.05
801,2024,5,729920.41
397,2024,4,729931.19
947,2023,6,729934.77
711,2024,6,729938.97
321,2024,2,729963.39
199,2024,2,729968.22
514,2023,4,730037.36
678,2023,1,730088.13
760,2023,2,730110.79
150,2023,2,730169.68
397,2023,6,730181.84
870,2024,11,730281.25
804,2023,9,730392.19
199,2023,12,730392.76
259,2023,3,730502.61
58,2023,9,730544.27
947,2024,6,730683.98
498,2024,3,730698.33
627,2024,4,730699.04
871,2024,11,730818.84
505,2024,2,730857.57
757,2023,2,730865.72
490,2023,3,730877.3
388,2023,3,730932.17
661,2023,10,731012.36
39,2024,3,731063.11
729,2024,4,731072.19
759,2023,8,731171.4
201,2023,2,731234.69
860,2024,6,731281.93
340,2023,11,731327.75
746,2023,12,731338.59
17,2024,11,731345.12
1,2024,4,731363.24
318,2023,1,731434.05
614,2024,1,731486.87
482,2024,6,731499.08
144,2024,12,731633.85
74,2023,12,731642.11
804,2023,8,731702.41
619,2023,9,731801.46
836,2024,3,731825.21
511,2023,5,731825.86
188,2024,3,731854.86
793,2024,4,731879.06
455,2024,5,731956.17
702,2023,1,731958.24
675,2023,11,732092.38
909,2023,6,732180.9
472,2023,10,732310.66
405,2023,12,732465.67
493,2024,12,732537.91
616,2023,5,732559.73
903,2024,6,732625.69
987,2023,4,732652.55
244,2024,3,732654.78
508,2024,12,732658.69
465,2023,1,732673.22
322,2023,10,732750.41
900,2024,6,732853.12
641,2023,9,732903.6
126,2023,9,732932.45
386,2023,3,733070.07
222,2023,12,733085.26
566,2023,7,733264.58
246,2023,5,733276.01
245,2024,11,733354.14
710,2024,3,733360.92
911,2023,6,733436.63
753,2023,1,733584.83
799,2023,3,733650.2
119,2024,12,733660.6
560,2024,12,733743.87
528,2023,5,733789.01
1044,2023,9,733872.41
453,2023,1,733951.55
24,2024,2,734038.98
44,2023,11,734179.41
1,2024,3,734269.69
985,2023,1,734320.79
12,2023,2,734356.89
920,2023,12,734377.83
89,2024,2,734408.57
893,2024,1,734588.57
732,2023,9,734608.78
753,2023,5,734693.61
790,2024,7,734763.67
870,2024,7,734843.35
811,2024,1,734851.88
678,2023,2,735053.32
875,2023,2,735080.19
723,2023,2,735085.99
641,2023,3,735117.24
903,2023,9,735206.44
386,2023,4,735304.02
85,2023,8,735305.26
138,2023,11,735322.95
811,2023,9,735733.39
27,2024,2,735752.42
612,2024,12,735794.2
154,2024,11,735806.12
498,2023,3,735898.76
22,2023,1,735906.74
28,2023,2,735928.77
321,2024,1,736022.42
457,2023,3,736035.03
606,2024,4,736105.09
544,2024,11,736204.9
824,2024,6,736224.04
817,2023,10,736224.53
29,2023,2,736228.35
673,2024,5,736229.31
976,2023,11,736253.88
313,2023,1,736298.06
1044,2024,5,736319.44
606,2023,12,736431.7
67,2023,4,736440.64
347,2023,12,736461.6
45,2024,2,736597.88
748,2024,1,736640.98
747,2023,10,736770.03
89,2023,10,736788.53
177,2023,11,736839.5
980,2023,11,736922.49
576,2023,12,736975.02
974,2023,2,736977.37
526,2023,1,736987.66
581,2023,8,737039.43
586,2024,4,737088.1
976,2024,1,737150.82
552,2024,3,737152.09
655,2023,1,737190.34
424,2024,1,737396.52
711,2023,1,737407.73
576,2024,3,737414.64
454,2023,12,737425.05
127,2023,1,737429.65
313,2023,2,737569.55
35,2023,1,737862.78
712,2024,7,737883.77
531,2024,2,737896.06
256,2024,11,737908.02
691,2023,2,737951.81
38,2023,12,738028.26
585,2023,6,738038.44
649,2024,1,738049.3
699,2024,4,738095.26
286,2023,2,738141.21
411,2023,5,738169.39
289,2024,2,738362.84
121,2023,4,738364.84
409,2024,2,738386.73
621,2023,4,738404.07
601,2023,5,738422.65
724,2023,6,738441.65
747,2023,11,738462.78
17,2024,4,738659.03
27,2023,5,738667.82
712,2023,7,738719.19
198,2023,1,738734.61
755,2023,4,738873.79
129,2023,2,738899.26
433,2024,1,738935.21
225,2023,12,738969
616,2023,9,739023.59
499,2024,3,739059.13
189,2024,2,739151.6
718,2023,11,739276.69
796,2024,1,739286.23
351,2023,1,739392.02
322,2024,2,739448.73
532,2023,9,739450.71
400,2023,3,739469.76
52,2024,4,739476.61
701,2024,2,739604.89
482,2023,12,739622.45
195,2024,4,739667.15
552,2023,7,739727.59
347,2023,4,739735.61
976,2023,10,739772.78
615,2023,9,739778.61
474,2024,4,739783.4
712,2023,4,739816.89
225,2023,4,739820.43
163,2024,3,739902.64
45,2023,5,739930.8
1,2024,1,739971.54
269,2024,5,739984.29
58,2023,8,739985.98
457,2024,7,740090.3
306,2023,1,740192.14
992,2024,4,740210.55
632,2023,3,740253.94
881,2024,6,740260.92
784,2024,7,740321.78
579,2024,4,740342.28
313,2023,7,740360.54
252,2023,2,740388.37
265,2023,6,740578.22
376,2023,10,740626.11
987,2023,8,740849
26,2024,2,740907.48
1024,2023,1,741024.52
529,2023,8,741051.36
264,2024,11,741052.14
632,2024,4,741153.65
489,2023,2,741199.28
530,2023,3,741204.28
434,2024,3,741321.36
643,2023,1,741327.64
795,2024,1,741353.02
198,2024,11,741397.86
134,2024,12,741465.77
834,2024,7,741631.34
898,2023,5,741740.23
652,2024,1,741761.56
712,2023,9,741986.84
623,2024,5,741993.35
978,2023,8,742008.08
902,2024,2,742012.97
670,2024,2,742033.72
999,2023,11,742106.7
502,2023,1,742154.49
578,2024,11,742184.89
45,2023,6,742208.14
797,2023,6,742297.91
815,2024,5,742312.82
737,2024,7,742313.6
451,2023,11,742374.29
968,2023,3,742420.73
887,2024,5,742443.74
434,2024,11,742485.48
505,2023,10,742562.13
472,2023,4,742595.41
601,2023,4,742621.6
627,2023,10,742629.86
817,2023,7,742659.35
789,2024,11,742664.58
943,2024,12,742704.7
199,2024,4,742711.58
740,2024,6,742714.99
463,2023,5,742760.94
605,2024,1,742823.62
649,2024,3,742845.12
839,2023,12,742850.74
959,2024,6,742867.33
421,2024,12,742958.11
71,2024,7,742969.13
598,2023,8,742987.55
661,2024,4,743096.01
653,2023,12,743153.74
11,2024,11,743161.27
802,2024,3,743194.54
633,2024,7,743237.19
188,2023,11,743345.7
332,2023,8,743390.27
840,2024,7,743405.51
685,2024,2,743425.98
361,2023,1,743607.01
447,2024,1,743666
402,2024,1,743895.29
471,2023,4,744015.87
129,2023,12,744020.54
761,2023,10,744073.26
27,2023,2,744206.61
328,2024,1,744274.93
453,2024,1,744517.14
923,2024,12,744544.26
804,2023,6,744549.09
462,2023,5,744567.88
627,2024,3,744572.42
658,2024,4,744576.25
876,2024,4,744632.02
358,2024,1,744643.93
786,2023,9,744685.78
682,2023,2,744811.72
622,2024,6,744813.84
623,2023,6,744835.04
695,2023,12,744838.81
648,2024,5,744924.9
1035,2024,12,744981.6
619,2024,5,745052.18
745,2024,1,745141.54
792,2024,2,745226.48
62,2023,5,745311.56
649,2023,6,745338.9
532,2023,6,745347.6
71,2024,6,745489.55
380,2023,3,745535.87
836,2024,11,745564.57
526,2024,2,745583.84
299,2024,11,745592.84
265,2024,5,745674.38
182,2024,12,745706.06
907,2024,12,745743.87
844,2024,11,745744.84
805,2023,5,745757.59
628,2024,3,745860.52
881,2024,7,745888.12
71,2023,8,745944.19
222,2023,11,745990.38
537,2023,9,746178.92
811,2024,11,746191.95
729,2024,3,746239.33
238,2023,2,746411.64
622,2023,6,746418.31
458,2023,10,746453.19
154,2023,10,746508.07
488,2024,4,746511.99
590,2023,3,746539.48
619,2023,7,746590
729,2023,8,746664.29
893,2024,11,746724.39
505,2023,3,746762.93
808,2024,6,746842.88
675,2024,3,746898.69
645,2023,6,747057.23
199,2023,4,747066.98
978,2023,12,747088.54
631,2023,2,747096.37
949,2023,7,747204.42
633,2024,4,747257.41
756,2024,4,747275.55
39,2023,12,747287
27,2023,11,747298.32
949,2023,6,747362.6
759,2023,3,747365.19
451,2024,7,747502.05
813,2023,2,747550.5
253,2024,2,747570.9
472,2023,5,747596.36
718,2024,2,747626.76
129,2023,6,747635.15
681,2023,3,747727.74
561,2023,11,747734.97
605,2024,2,747749.87
67,2024,3,747775.98
710,2024,11,747808.68
750,2023,1,747924.21
924,2024,12,747960.07
411,2024,2,748020.74
452,2024,2,748128.08
381,2023,10,748230.28
58,2024,5,748289.91
85,2023,5,748298.67
73,2024,4,748384.39
479,2023,12,748409.57
298,2023,1,748454.95
47,2023,11,748537.2
544,2023,7,748559.45
457,2023,4,748568.98
836,2023,12,748580.13
1,2023,1,748595.53
74,2024,1,748616.27
24,2024,3,748635.5
382,2023,7,748643.64
921,2023,2,748762.91
451,2023,5,748801.4
626,2023,11,748860.57
559,2023,2,748949.26
454,2024,1,749018.71
695,2023,8,749058.74
565,2023,12,749129.6
447,2024,5,749159.43
727,2023,2,749264.53
306,2023,11,749319.52
786,2024,1,749321.68
474,2024,1,749333.08
736,2023,2,749337.89
644,2023,7,749501.38
744,2023,7,749528.83
78,2023,1,749547.37
804,2023,7,749573.83
452,2023,3,749625.08
585,2024,5,749662.31
480,2023,8,749686
513,2023,2,749694
126,2023,8,749857.65
725,2023,1,749873.76
127,2024,2,749882.41
747,2023,5,749967.83
685,2023,5,750114.1
558,2024,5,750212.1
340,2024,2,750236.69
880,2024,4,750286.93
247,2023,1,750297.14
472,2023,8,750379.55
1009,2023,2,750511.78
275,2024,6,750539.15
661,2023,3,750655.56
700,2023,10,750698.31
804,2024,3,750732.47
552,2024,11,750762.02
498,2024,4,750797.4
903,2024,7,750801.74
264,2024,1,750847.3
41,2023,12,750878.11
715,2024,2,750952.68
238,2023,4,750967.01
470,2023,4,750972.25
562,2023,4,750973.58
248,2024,11,751049.73
198,2023,4,751062.07
648,2023,6,751068.06
198,2024,2,751093.53
219,2024,2,751138.59
717,2024,3,751210.43
476,2023,11,751214.36
582,2024,1,751245.83
458,2023,1,751260.37
880,2024,3,751293.03
1045,2023,2,751369.83
203,2024,2,751450.76
537,2024,7,751489.46
733,2023,10,751516.26
434,2024,4,751599.1
562,2023,5,751611.47
32,2023,9,751628.4
638,2024,2,751640.85
76,2023,5,751721.41
705,2023,2,751744.6
876,2023,5,751775.15
831,2024,7,751794.99
836,2023,8,751885.19
514,2023,12,751913.61
565,2023,9,751937.37
328,2023,5,751969.08
878,2024,2,751979.65
627,2023,3,752147.22
881,2023,4,752189.36
1015,2023,1,752238.03
697,2023,3,752250.16
530,2023,4,752333.37
44,2023,3,752336.87
299,2024,3,752359.81
947,2023,12,752384.46
826,2024,5,752442.36
750,2023,2,752442.54
999,2023,10,752566.17
76,2023,11,752672.14
661,2023,4,752699.81
574,2023,7,752730.33
433,2024,2,752857.73
177,2024,3,752933.34
755,2023,5,752948.02
108,2023,11,753021.24
45,2023,12,753040.17
121,2024,7,753096.64
630,2023,10,753171.62
417,2024,11,753220.01
783,2023,6,753333.3
1026,2023,3,753366.04
397,2024,6,753448.85
913,2024,12,753559.6
492,2023,3,753566.96
458,2024,4,753604.36
498,2023,6,753608.01
546,2023,6,753791.85
616,2024,4,753821.81
991,2023,11,753899.53
744,2024,7,753919.44
381,2024,1,753954.74
329,2023,1,753976.11
976,2023,5,754038
900,2024,7,754387.87
46,2023,4,754403.75
203,2024,3,754647.98
656,2024,5,754742.66
297,2023,5,754756.1
622,2024,7,754799.6
225,2024,1,754820.33
615,2024,6,754905.33
667,2024,2,755031.73
222,2024,3,755070.53
76,2023,4,755201.51
451,2023,1,755265.16
778,2023,1,755286.34
3,2023,3,755300.68
297,2023,12,755302.47
140,2024,12,755303.67
530,2023,1,755318.32
386,2023,10,755355.64
103,2023,1,755363.29
824,2024,5,755421.25
791,2023,8,755423.74
805,2024,2,755426.89
42,2023,11,755592.45
776,2023,1,755614.37
506,2024,2,755630.35
143,2023,1,755663.68
995,2024,4,755666.6
260,2024,12,755744.35
297,2023,6,755837.72
949,2024,3,755898.35
987,2023,6,755936.27
909,2023,7,755949.99
793,2024,5,755966.08
632,2023,5,756220.21
628,2024,4,756252.53
593,2023,10,756387.67
712,2024,6,756497.84
32,2024,6,756546.03
742,2024,5,756598.1
277,2023,10,756690.17
639,2023,1,756694.37
592,2023,12,756697.18
505,2023,12,756738.54
332,2024,1,756962.25
649,2023,8,757014.88
630,2023,5,757028.32
461,2024,12,757118.51
784,2024,6,757134.44
731,2023,4,757160.24
18,2023,2,757284.11
759,2023,1,757302.91
878,2024,11,757425.78
499,2023,8,757436.82
22,2023,2,757581.23
947,2023,8,757766.65
881,2024,1,757776.32
605,2023,10,757804.12
530,2024,11,757933.42
118,2023,1,757962.86
724,2024,3,758107.12
118,2023,2,758112.22
43,2023,10,758132.34
16,2023,2,758137.48
489,2023,1,758184.28
453,2023,11,758250.33
562,2024,5,758297.84
188,2023,10,758304.94
242,2023,10,758311.46
995,2023,12,758478.36
648,2023,7,758509.41
101,2024,11,758532.61
526,2023,11,758590.09
652,2024,3,758624.47
796,2024,3,758627.25
137,2023,2,758652.61
753,2023,9,758692.3
778,2023,2,758766.91
620,2023,3,758924.24
213,2023,11,758961.59
962,2024,4,759001.46
57,2023,2,759020.84
472,2023,9,759041.84
643,2023,2,759145.84
58,2023,7,759224.39
616,2024,3,759236.16
700,2023,5,759244.86
109,2024,4,759247.8
402,2024,3,759267.18
544,2024,6,759294.95
164,2023,2,759312.77
499,2024,1,759320.79
498,2023,8,759544.5
762,2023,2,759621.75
447,2023,12,759623.54
85,2024,6,759637.94
357,2024,11,759680.22
197,2023,1,759697.3
488,2024,7,759717.63
123,2024,12,759743.68
199,2024,3,759830.36
893,2023,12,759936.28
222,2024,6,760049.74
667,2023,10,760077.8
60,2023,11,760081.53
789,2023,8,760093.25
625,2024,11,760128.72
321,2023,11,760159.4
697,2024,1,760163.89
670,2024,1,760164.18
627,2023,5,760169.29
545,2023,2,760216.23
180,2023,2,760318.78
340,2024,1,760362.71
781,2024,7,760366.35
649,2024,7,760430.07
195,2023,7,760442.3
724,2024,1,760535.3
163,2023,3,760545.36
235,2023,3,760586.03
80,2023,5,760756.7
517,2023,10,760805.9
782,2024,5,760861.87
121,2024,1,760889.3
841,2023,12,760992.35
848,2024,5,761030.32
150,2023,4,761175.25
545,2023,1,761193.6
800,2024,6,761215.77
14,2023,1,761334.67
76,2023,3,761465.56
188,2023,5,761501.81
1027,2023,1,761549.28
537,2024,3,761590.7
655,2023,3,761640.06
976,2023,12,761685.64
528,2024,2,761817.2
328,2024,4,761827.48
399,2023,3,761911.42
519,2023,2,762029.24
78,2024,1,762067.49
552,2023,5,762129.71
787,2023,7,762136.89
603,2024,7,762190.81
361,2024,11,762257.11
761,2023,11,762269.79
666,2024,3,762323.27
440,2023,11,762434.83
614,2023,9,762546.8
680,2023,8,762785.24
718,2023,3,762799.7
238,2023,5,762952.94
463,2024,7,762976.51
41,2023,10,763015.72
76,2024,2,763087.51
42,2024,2,763143.57
289,2024,4,763166.2
469,2023,2,763218.81
111,2024,5,763228.61
969,2023,11,763270.37
433,2023,11,763343.66
992,2023,12,763381.55
754,2024,2,763450.37
244,2024,11,763478.1
28,2023,1,763483.62
659,2024,6,763555.3
487,2024,1,763647.6
142,2024,12,763712.61
322,2024,11,763748.36
991,2023,3,763863.83
621,2023,11,763869.94
655,2023,5,763954.71
630,2024,4,764015.91
746,2023,7,764063.34
787,2024,1,764094.26
731,2024,1,764132.71
737,2024,6,764164.33
37,2024,1,764186.43
900,2023,1,764211.85
897,2023,2,764282.19
396,2024,12,764304.06
288,2023,4,764337.19
949,2024,4,764378.63
299,2023,2,764423.84
695,2023,7,764471.57
576,2023,1,764547.33
980,2024,1,764612.14
592,2023,4,764626.12
32,2024,7,764804.1
746,2023,8,764809.98
746,2024,5,764829.4
692,2023,1,764834.71
495,2024,4,764935.05
573,2023,12,764946.24
652,2023,10,764991.08
1,2023,10,765040.92
710,2023,9,765061.65
889,2023,1,765115.58
479,2023,4,765165.67
250,2024,12,765178.84
499,2023,6,765187.27
900,2023,10,765326.68
798,2024,1,765362.42
17,2024,6,765602.61
571,2024,12,765614.82
514,2023,5,765641.12
893,2024,6,765693.72
265,2024,6,765804.29
329,2023,2,765850.13
711,2023,3,765852.99
463,2023,6,765923.64
163,2024,6,765985.29
472,2024,2,766009.2
71,2023,9,766174.9
1053,2023,1,766204.45
377,2023,1,766244.02
659,2023,6,766294.29
879,2024,11,766367.28
52,2023,3,766385.78
675,2023,10,766391.54
277,2024,1,766396.28
640,2023,5,766429.81
659,2024,5,766492
511,2024,4,766519.46
484,2024,12,766551.57
582,2024,2,766566.3
358,2023,3,766621.97
26,2024,1,766624.18
306,2023,4,766646.27
848,2024,11,766652.01
376,2023,6,766669.19
188,2023,12,766727.07
641,2024,7,766830.46
810,2024,7,766862.7
382,2024,6,766863.67
652,2023,12,766904.37
723,2023,1,766904.44
471,2024,7,767143.36
163,2024,4,767158.02
411,2023,6,767280.72
13,2023,2,767347.04
39,2023,10,767353.86
27,2023,1,767535.94
646,2024,5,767552.1
256,2023,12,767651.81
397,2023,5,767716.34
592,2024,2,767729.92
328,2024,7,767774.89
823,2024,4,767821.51
238,2023,1,767826.08
661,2024,11,767886.98
631,2023,1,767946.28
959,2024,5,767949.61
189,2023,11,767950.45
809,2024,4,768036.48
242,2024,1,768042.49
288,2024,3,768049.39
80,2024,3,768157.77
368,2023,2,768162.14
754,2023,8,768182.41
511,2024,1,768198.3
706,2023,3,768275.48
42,2023,3,768283.79
283,2023,11,768325.35
238,2023,6,768403.16
195,2023,6,768482.4
565,2023,8,768496.64
489,2023,3,768504.69
592,2023,7,768513.13
26,2023,3,768564.38
440,2023,7,768609.34
796,2024,4,768650.44
758,2024,2,768688.11
929,2023,2,768771.34
474,2023,10,768860.31
17,2023,8,769057.55
5,2024,12,769058.2
936,2023,1,769125.42
817,2024,4,769182.56
987,2023,5,769184.34
576,2024,4,769279.71
129,2024,6,769297.33
495,2024,3,769486.93
592,2024,1,769646.3
712,2023,6,769673.47
195,2024,6,769682.25
256,2024,3,769685.03
62,2023,11,769700.66
791,2023,9,769771.58
26,2023,2,769781.52
641,2024,5,769794.07
808,2024,7,769852.16
388,2023,4,769907.8
381,2024,2,769994.15
306,2023,10,770004.85
614,2023,7,770035.18
579,2023,7,770040.82
498,2024,6,770045.06
962,2023,8,770055.18
3,2024,2,770080.41
968,2024,11,770195.21
474,2023,5,770207.78
37,2024,6,770236.83
29,2024,5,770240.06
510,2024,11,770277.79
900,2023,3,770295.71
400,2023,4,770329.3
286,2023,10,770468.97
451,2024,4,770497.16
408,2024,12,770498.43
817,2024,2,770585.81
536,2023,1,770595.47
729,2024,6,770613.44
758,2023,12,770620.08
407,2023,12,770671.76
529,2023,7,770707.03
509,2023,3,770760.09
322,2023,5,770843.38
93,2023,4,770845.97
898,2023,12,770870.9
962,2023,10,770922.16
265,2024,7,771003.8
380,2024,2,771097.13
442,2023,12,771177.32
979,2023,2,771245.63
399,2024,2,771260.1
700,2023,12,771296.37
744,2023,8,771316.65
74,2023,6,771329.86
203,2024,11,771382.65
62,2023,4,771449.37
201,2023,1,771466.87
590,2023,2,771497.29
409,2023,5,771547.4
180,2023,1,771652.17
500,2023,2,771689.06
453,2023,12,771828.19
358,2024,6,771842.67
526,2023,4,771884.04
137,2023,3,771902.52
616,2023,7,771963.81
74,2023,9,771988.08
788,2024,6,772038.35
805,2023,11,772058.32
329,2024,3,772100.8
544,2024,7,772112.41
621,2023,5,772249.32
52,2023,8,772294.67
89,2023,6,772345.4
787,2024,3,772413.63
795,2024,3,772428.47
679,2024,6,772433.75
632,2023,4,772459.76
368,2023,1,772634.85
876,2023,7,772681.15
610,2024,2,772716.49
775,2024,6,772731.26
710,2024,4,772803.67
154,2023,3,772828.48
552,2024,4,772902.68
695,2024,1,772974.18
519,2023,1,773000.2
447,2023,10,773005.64
498,2023,7,773035.81
57,2023,11,773072.13
707,2023,1,773078.39
531,2023,10,773120.6
806,2023,5,773145.86
86,2024,12,773163.28
462,2024,4,773252.48
692,2023,2,773288.17
791,2023,7,773313.49
440,2023,12,773361.95
968,2023,4,773392.82
610,2023,11,773408.26
594,2023,5,773477.61
277,2024,2,773493.87
695,2024,11,773543.52
990,2023,1,773556.91
1037,2024,6,773575.59
377,2023,2,773829.1
480,2024,7,773841.2
363,2023,3,773932.11
322,2023,3,773932.21
652,2024,4,774082.45
452,2023,4,774090.21
441,2024,2,774175.29
288,2024,4,774214.89
